Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-06-23,22:31:29.500,-6,14,-1024,6,-500,-205,-2,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:29.540,-6,14,-1024,6,-500,-205,-2,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:29.640,-6,14,-1024,6,-500,-205,-2,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:29.740,-6,14,-1024,6,-500,-205,-2,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:29.840,-6,14,-1024,6,-500,-205,-2,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:29.940,-6,14,-1024,6,-500,-205,-1,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:30.040,-6,14,-1024,6,-500,-205,-1,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:30.140,-7,14,-1024,6,-500,-205,-1,-1024,-1019,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:30.240,-7,14,-1024,6,-501,-205,-1,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:30.340,-7,14,-1024,6,-500,-205,-1,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:30.440,-7,14,-1024,6,-500,-205,-1,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:30.540,-7,14,-1024,6,-500,-205,-1,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:30.640,-7,191,-1024,6,-500,-205,-1,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:30.740,-6,424,-1024,6,-500,-205,-2,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:30.840,-6,201,-1024,6,-500,-205,-2,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:30.940,-7,17,-1024,6,-500,-205,-1,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:31.040,-7,16,-1024,6,-500,-205,-1,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-23,22:31:31.140,-7,16,-1024,6,-500,-205,-1,-1024,-1020,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
