Date,Time,Hdg(@),AccX(g),AccY(g),AccZ(g),Tmp1(@C),A4(V),Curr(A),Fuel(%),RSSI(dB),RxBt(V),VFAS(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-05-31,08:40:44.960,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,94,5.1,12.60,-9,14,-1024,7,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:45.040,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,94,5.1,12.60,-9,14,-1024,7,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:45.150,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,94,5.1,12.60,-7,14,-1024,9,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:45.250,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,94,5.1,12.60,-9,14,-1024,7,809,204,62,-997,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:45.350,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,94,5.1,12.60,-9,14,-1024,7,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:45.490,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,94,5.1,12.60,-9,14,-1024,7,809,204,62,-997,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:45.590,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,96,5.1,12.60,-10,14,-1024,7,809,204,62,-997,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:45.700,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,96,5.1,12.60,-9,14,-1024,7,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:45.800,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,96,5.1,12.60,-9,14,-1024,7,809,204,62,-995,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:45.940,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,96,5.1,12.60,-9,14,-1024,7,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:46.040,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,97,5.1,12.60,-9,14,-1024,9,809,204,62,-995,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:46.150,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,97,5.1,12.60,-9,14,-1024,9,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:46.250,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,97,5.1,12.60,-9,14,-1024,7,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:46.390,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,97,5.1,12.60,-9,14,-1024,9,809,204,62,-997,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:46.490,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,96,5.1,12.60,-9,14,-1024,7,809,204,62,-997,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:46.600,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,96,5.1,12.60,-9,14,-1024,7,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:46.700,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,96,5.1,12.60,-9,14,-1024,7,809,204,62,-997,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:46.840,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,96,5.1,12.60,1024,12,-1024,9,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:46.940,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,97,5.1,12.60,1024,14,-1024,9,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:47.050,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,97,5.1,12.60,1024,14,-1024,9,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:47.150,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,97,5.1,12.60,1024,12,-1024,10,809,204,62,-995,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:47.290,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,97,5.1,12.60,1024,12,-1024,9,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:47.390,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,97,5.1,12.60,1024,12,-1024,9,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:47.500,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,97,5.1,12.60,1024,12,-1024,7,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:47.600,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,97,5.1,12.60,430,12,-1024,7,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:47.740,0.00,0.00,0.00,0.00,20005,4.20,0.0,0,97,5.1,12.60,-12,14,-1024,12,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:47.840,0.00,0.00,0.00,0.00,20005,4.20,0.0,0,94,5.1,12.60,-9,14,-1024,122,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:47.950,0.00,0.00,0.00,0.00,30005,4.20,0.0,0,94,5.1,12.60,-9,14,-1024,339,809,204,62,-995,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:48.050,0.00,0.00,0.00,0.00,10005,4.20,0.0,0,94,5.1,12.60,-7,12,-1024,281,809,204,62,-995,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:48.190,0.00,0.00,0.00,0.00,20005,4.20,0.0,0,94,5.1,12.60,-7,12,-1024,18,809,204,62,-995,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:48.290,0.00,0.00,0.00,0.00,20005,4.20,0.0,0,94,5.1,12.60,-7,12,-1024,12,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:48.400,0.00,0.00,0.00,0.00,30005,4.20,0.0,0,94,5.1,12.60,-6,12,-1024,-87,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.0
2018-05-31,08:40:48.500,0.00,0.00,0.00,0.00,10005,4.20,0.0,0,94,5.1,12.60,-6,12,-998,4,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.0
2018-05-31,08:40:48.640,0.00,0.00,0.00,0.00,10005,4.20,0.0,0,96,5.1,12.60,-6,9,-998,71,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.0
2018-05-31,08:40:48.740,0.00,0.00,0.00,0.00,20005,4.20,0.0,0,96,5.1,12.60,-6,11,-998,67,809,204,62,-997,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.0
2018-05-31,08:40:48.850,0.00,0.00,0.00,0.00,30005,4.20,0.0,0,96,5.1,12.60,-6,12,-846,110,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.0
2018-05-31,08:40:48.950,0.00,0.00,0.00,0.00,30005,4.20,0.0,0,96,5.1,12.60,-4,14,-782,27,809,204,62,-997,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.0
2018-05-31,08:40:49.090,0.00,0.00,0.00,0.00,10005,4.20,0.0,0,96,5.1,12.60,96,30,-628,146,809,204,62,-995,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.0
2018-05-31,08:40:49.190,0.00,0.00,0.00,0.00,20005,4.20,0.0,0,96,5.1,12.60,75,22,-517,81,809,204,62,-995,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.0
2018-05-31,08:40:49.300,0.00,0.00,0.00,0.00,30005,4.20,0.0,0,96,5.1,12.60,17,25,-452,82,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.0
2018-05-31,08:40:49.400,0.00,0.00,0.00,0.00,30005,4.20,0.0,0,96,5.1,12.60,-4,30,-447,6,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.0
2018-05-31,08:40:49.540,0.00,0.00,0.00,0.00,10005,4.16,0.0,0,95,5.1,12.50,-4,79,-447,-31,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.0
2018-05-31,08:40:49.640,0.00,0.00,0.00,0.00,20005,4.16,0.0,0,95,5.1,12.50,-4,117,-485,-114,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.0
2018-05-31,08:40:49.750,0.00,0.00,0.00,0.00,20005,4.16,0.0,0,95,5.1,12.50,-4,95,-485,-121,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.0
2018-05-31,08:40:49.850,0.00,0.00,0.00,0.00,30005,4.16,0.0,0,95,5.1,12.50,-6,35,-358,-57,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.0
2018-05-31,08:40:49.990,0.00,0.00,0.00,0.00,10005,4.16,0.0,0,97,5.1,12.50,-6,14,-373,4,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.0
2018-05-31,08:40:50.090,0.00,0.00,0.00,0.00,10005,4.16,0.0,0,97,5.1,12.50,-6,19,-455,-21,809,204,62,-995,-1014,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.0
