Date,Time,VFAS(V),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-10-26,22:32:57.480,12.60,30002,93,5.1,4.20,-9,8,-1024,7,-302,204,-23,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-26,22:32:57.500,12.60,30002,93,5.1,4.20,-9,8,-1024,7,-302,204,-23,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-26,22:32:57.600,12.60,20002,94,5.1,4.20,-9,8,-1024,6,-302,204,-23,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-26,22:32:57.700,12.60,10001,94,5.1,4.20,-9,6,-1024,7,-302,204,-23,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-26,22:32:57.800,12.60,30001,94,5.1,4.20,-9,6,-1024,6,-301,204,-23,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-26,22:32:57.900,12.60,20005,94,5.1,4.20,-9,6,-1024,6,-302,204,-23,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-26,22:32:58.000,12.60,30005,94,5.1,4.20,-9,8,-1024,6,-302,204,-23,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2018-10-26,22:32:58.100,12.60,20005,94,5.1,4.20,-9,6,-1024,7,-302,204,-23,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2018-10-26,22:32:58.200,12.60,30005,94,5.1,4.20,-9,6,-1024,7,-302,204,-23,0,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2018-10-26,22:32:58.300,12.60,30005,94,5.1,4.20,-9,8,-917,6,-301,204,-23,0,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2018-10-26,22:32:58.400,12.60,20005,94,5.1,4.20,-9,6,-798,7,-302,204,-23,0,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2018-10-26,22:32:58.500,12.60,30005,95,5.1,4.20,-9,8,-781,6,-302,204,-23,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
