Date,Time,VFAS(V),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-10-24,08:46:48.510,12.50,20002,96,5.1,4.16,-7,6,-1024,7,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2018-10-24,08:46:48.530,12.50,30002,96,5.1,4.16,-7,6,-1024,7,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2018-10-24,08:46:48.630,12.50,10002,96,5.1,4.16,-9,6,-1024,7,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2018-10-24,08:46:48.730,12.50,30001,96,5.1,4.16,-7,6,-1024,7,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2018-10-24,08:46:48.840,12.50,10001,96,5.1,4.16,-9,6,-1024,7,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2018-10-24,08:46:48.940,12.50,10005,96,5.1,4.16,-9,6,-1024,7,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2018-10-24,08:46:49.040,12.50,30005,96,5.1,4.16,-9,6,-1024,7,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2018-10-24,08:46:49.140,12.50,10005,96,5.1,4.16,-9,6,-1024,6,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2018-10-24,08:46:49.280,12.50,10005,96,5.1,4.16,-9,6,-1024,7,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.3
2018-10-24,08:46:49.390,12.50,30005,96,5.1,4.16,-9,8,-754,6,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:49.490,12.50,20005,96,5.1,4.16,167,8,-723,6,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:49.590,12.50,30005,96,5.1,4.16,277,8,-722,6,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:49.730,12.50,30005,96,5.1,4.16,260,8,-725,6,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:49.830,12.50,10005,96,5.1,4.16,123,67,-728,6,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:49.940,12.50,20005,96,5.1,4.16,-1,104,-730,4,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:50.040,12.50,30005,94,5.1,4.16,-4,127,-731,-29,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:50.180,12.50,30005,94,5.1,4.16,-7,124,-730,-29,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:50.280,12.50,20005,94,5.1,4.16,-7,67,-730,-73,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:50.390,12.50,10005,94,5.1,4.16,-9,83,-728,-62,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:50.490,12.50,20005,92,5.1,4.16,-10,114,-515,6,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:50.630,12.50,20005,92,5.1,4.16,-10,54,-349,6,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:50.730,12.50,30005,92,5.1,4.16,-9,14,-346,88,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:50.840,12.50,30005,92,5.1,4.16,-7,11,-344,146,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:50.940,12.50,10005,92,5.1,4.16,-7,9,-384,61,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:51.080,12.50,10005,92,5.1,4.16,-6,9,-457,10,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:51.180,12.50,30005,92,5.1,4.16,-6,9,-527,9,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:51.290,12.50,20005,92,5.1,4.16,-6,8,-530,-15,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:51.390,12.50,10005,92,5.1,4.16,-7,6,-465,6,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:51.530,12.50,10005,92,5.1,4.16,-6,6,-430,-27,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:51.630,12.50,30005,92,5.1,4.16,32,6,-431,-147,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:51.740,12.40,20005,92,5.1,4.13,37,6,-438,-133,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:51.840,12.40,30005,91,5.1,4.13,32,6,-454,-4,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:51.980,12.40,30005,91,5.1,4.13,6,6,-454,3,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:52.080,12.40,20005,91,5.1,4.13,6,6,-452,4,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:52.190,12.40,10005,91,5.1,4.13,12,6,-452,6,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:52.290,12.40,30005,88,5.1,4.13,34,8,-454,6,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:52.430,12.40,30005,88,5.1,4.13,127,8,-454,131,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:52.530,12.40,20005,88,5.1,4.13,161,8,-450,227,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:52.640,12.30,30005,88,5.1,4.10,119,9,-422,226,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:52.740,12.30,20005,87,5.1,4.10,82,51,-379,200,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:52.880,12.30,20005,87,5.1,4.10,4,49,-271,36,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:52.980,12.30,10005,87,5.1,4.10,3,69,-320,7,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:53.090,12.30,30005,87,5.1,4.10,24,66,-327,-147,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:53.190,12.30,10005,88,5.1,4.10,37,62,-355,-206,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:53.330,12.30,10005,88,5.1,4.10,3,66,-463,-341,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:53.430,12.30,20005,88,5.1,4.10,-3,24,-369,-303,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:53.540,12.30,20005,86,5.1,4.10,-6,79,-431,71,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:53.640,12.20,10005,86,5.1,4.06,-4,64,-487,252,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:53.780,12.20,10005,86,5.1,4.06,80,64,-484,171,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:53.880,12.20,20005,86,5.1,4.06,83,40,-482,131,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:53.990,12.20,10005,86,5.1,4.06,80,99,-484,132,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:54.090,12.20,30005,86,5.1,4.06,74,80,-546,151,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:54.230,12.20,30005,86,5.1,4.06,30,12,-408,-45,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:54.330,12.20,20005,86,5.1,4.06,-7,-10,-309,-222,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:54.440,12.20,30005,84,5.1,4.06,-4,-33,-419,-242,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:54.540,12.20,20005,84,5.1,4.03,1,-40,-420,-128,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:54.680,12.10,20005,84,5.1,4.03,43,-40,-317,76,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:54.780,12.10,10005,84,5.1,4.03,216,1,-452,397,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:54.890,12.10,20005,85,5.1,4.03,347,1,-455,571,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:54.990,12.10,10005,85,5.1,4.03,387,-18,-457,533,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:55.130,12.10,10005,85,5.1,4.03,387,-115,-414,262,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:55.230,12.10,10005,85,5.1,4.03,388,-180,-373,-128,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:55.340,12.10,20005,82,5.1,4.03,407,-163,-354,-142,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:55.440,12.10,10005,82,5.1,4.03,402,-203,-354,-26,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:55.580,12.10,10005,82,5.1,4.03,379,-243,-315,131,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:55.680,12.10,30005,82,5.1,4.03,359,-15,-360,249,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:55.790,12.10,10005,78,5.1,4.03,356,6,-469,255,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:55.890,12.10,30005,78,5.1,4.03,350,6,-525,299,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:56.030,12.10,30005,78,5.1,4.03,343,-47,-438,160,-282,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.3
2018-10-24,08:46:56.130,12.00,10005,78,5.1,4.00,316,-10,-417,4,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:56.240,12.00,10005,81,5.1,4.00,288,-44,-379,-62,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:56.340,12.00,30005,81,5.1,4.00,201,-63,-346,-111,-282,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:56.480,12.00,30005,81,5.1,4.00,158,-7,-387,-46,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:56.580,12.00,10005,81,5.1,4.00,102,-1,-430,-12,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:56.690,12.00,30005,79,5.1,4.00,40,1,-454,-97,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:56.790,12.00,20005,79,5.1,4.00,20,-1,-450,-155,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:56.930,12.00,20005,79,5.1,4.00,34,3,-450,-13,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:57.030,12.00,10005,79,5.1,4.00,88,4,-403,47,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:57.140,12.00,20005,77,5.1,4.00,165,4,-401,143,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:57.240,12.00,10005,77,5.1,4.00,247,4,-401,149,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:57.380,12.00,10005,77,5.1,4.00,333,-18,-401,241,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:57.480,12.00,30005,77,5.1,4.00,371,-24,-403,262,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:57.590,12.00,20005,78,5.1,4.00,376,-84,-385,333,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:57.690,12.00,10005,78,5.1,4.00,393,-107,-322,389,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:57.830,12.00,10005,78,5.1,4.00,391,-129,-296,508,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
2018-10-24,08:46:57.930,12.00,10005,82,5.1,4.00,348,-148,-295,210,-281,204,-14,0,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.2
