Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-06-18,22:10:18.750,-7,14,-1024,4,1024,204,-7,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:18.780,-7,14,-1024,4,1024,204,-7,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:18.880,-7,14,-1024,4,1024,204,-7,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:32.670,-7,14,-1024,4,1024,204,-8,-519,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:32.750,-7,14,-1024,4,1024,204,-8,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:32.850,-7,12,-1024,4,1024,204,-8,-519,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:37.320,-6,12,-1024,4,1024,204,-8,-519,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:37.400,-7,12,-1024,4,1024,204,-8,-519,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:37.500,-6,14,-1024,4,1024,204,-7,-519,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:37.600,-6,12,-1024,6,1024,204,-8,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:37.700,-7,12,-1024,4,1024,204,-7,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:37.800,-7,14,-1024,4,1024,204,-7,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:37.900,-7,12,-1024,4,1024,204,-7,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:38.000,-7,14,-1024,4,1024,204,-7,-519,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:38.100,-7,12,-1024,4,1024,204,-8,-519,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:38.200,-7,14,-1024,6,1024,204,-8,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:38.300,-7,14,-1024,4,1024,204,-8,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:55.370,-6,12,-1024,4,1024,204,-7,-519,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:55.450,-6,12,-1024,4,1024,204,-7,-519,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:55.550,-7,14,-1024,6,1024,204,-8,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:10:55.650,-7,14,-1024,6,1024,204,-7,-520,932,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:11:37.870,-6,12,-1024,4,1024,204,-7,-519,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:11:37.950,-6,12,-1024,4,1024,204,-8,-519,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:11:38.060,-7,12,-1024,4,1024,204,-8,-519,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:11:38.160,-7,12,-1024,4,1024,204,-8,-519,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:11:48.740,-7,12,-1024,4,1024,204,-8,-519,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:11:48.830,-7,12,-1024,4,1024,204,-8,-519,932,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:11:48.930,-7,12,-1024,4,1024,204,-8,-519,932,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:11:49.030,-6,12,-1024,4,1024,204,-8,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:11:49.130,-6,12,-1024,4,1024,204,-8,-520,932,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:11:49.230,-6,12,-1024,4,1024,204,-7,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:11:49.330,-7,12,-1024,4,1024,204,-7,-519,932,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:11:49.430,-7,14,-1024,4,1024,204,-7,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:11:49.530,-7,14,-1024,4,1024,204,-7,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:12:33.500,-7,14,-1024,6,1024,204,-8,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:12:33.590,-7,12,-1024,6,1024,204,-8,-520,932,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:12:33.690,-6,12,-1024,4,1024,204,-8,-520,932,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.2
2018-06-18,22:14:16.800,-6,14,-4,6,1024,204,-8,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-06-18,22:14:16.890,-6,14,-4,6,1024,204,-8,-520,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
2018-06-18,22:14:16.990,-6,12,-4,6,1024,204,-8,-519,931,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.2
