Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-09-11,23:22:08.320,-10,11,-1024,7,-1024,204,-16,-810,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:08.340,-10,9,-1024,7,-1024,204,-16,-810,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:08.440,-10,11,-1024,7,-1024,204,-16,-810,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:08.540,-10,11,-1024,7,-1024,204,-16,-810,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:08.640,-12,11,-1024,7,-1024,204,-16,-812,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:08.740,-12,11,-1024,7,-1024,204,-16,-812,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:08.850,-12,11,-1024,7,-1024,204,-16,-812,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:09.020,-12,11,-1024,7,-1024,204,-16,-812,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:09.120,-12,11,-1024,7,-1024,204,-16,-812,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:09.220,-10,11,-1024,7,-1024,204,-16,-812,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:09.320,-10,11,-1024,7,-1024,204,-16,-810,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:09.420,-10,11,-1024,7,-1024,204,-16,-810,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:09.520,-10,11,-1024,7,-1024,204,-16,-810,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:09.620,-10,11,-1024,7,-1024,204,-16,-812,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:09.720,-10,11,-1024,7,-1024,204,-16,-812,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:09.820,-10,11,-1024,7,-1024,204,-16,-812,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:09.920,-10,11,-1024,7,-1024,204,-16,-812,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:10.020,-10,11,-1024,7,-1024,204,-16,-812,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:10.120,-12,11,-1024,7,-1024,204,-16,-812,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:10.220,-10,11,-1024,7,-1024,204,-16,-812,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:10.320,-10,11,-1024,7,-1024,204,-16,-810,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:10.420,-10,11,-1024,7,-1024,204,-16,-812,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:10.520,-10,11,-1024,7,-1024,204,-16,-810,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:10.620,-10,11,-1024,7,-1024,204,-16,-810,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:10.720,-10,11,-1024,7,-1024,204,-16,-812,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:10.820,-10,11,-1024,9,-1024,204,-16,-812,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:10.920,-10,11,-1024,7,-1024,204,-16,-810,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:11.020,-12,11,-1024,7,-1024,204,-16,-812,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:11.120,-12,11,-1024,7,-1024,204,-16,-812,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:11.220,-12,11,-1024,7,-1024,204,-16,-812,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:11.320,-10,11,-1024,7,-1024,204,-16,-812,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:11.420,-10,11,-1024,7,-1024,204,-16,-812,-4,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
2019-09-11,23:22:11.520,-10,11,-1024,7,-1024,204,-16,-810,-3,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000020,7.6
