Date,Time,VFAS(V),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-10-23,20:22:30.820,12.60,20002,96,5.1,0.00,-10,6,-1024,7,-280,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-10-23,20:22:30.840,12.60,30002,96,5.1,0.00,-10,6,-1024,7,-280,204,-13,-3,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-10-23,20:22:30.950,12.60,10002,96,5.1,0.00,-10,6,-1024,7,-280,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-10-23,20:22:31.050,12.60,10001,96,5.1,0.00,-10,6,-1024,7,-280,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-10-23,20:22:31.150,12.60,30001,96,5.1,0.00,-10,6,-1024,7,-280,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-10-23,20:22:31.250,12.60,30001,96,5.1,0.00,-9,6,-1024,7,-280,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-10-23,20:22:31.350,12.60,30005,96,5.1,0.00,-9,6,-1024,7,-280,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-10-23,20:22:31.450,12.60,20005,96,5.1,0.00,-9,6,-1024,7,-280,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-10-23,20:22:31.550,12.60,10005,96,5.1,0.00,-9,6,-1024,7,-281,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-10-23,20:22:31.650,12.60,30005,96,5.1,0.00,-10,6,-1024,7,-280,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-10-23,20:22:31.750,12.60,20005,96,5.1,0.00,-9,6,-1024,7,-281,204,-13,-3,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-10-23,20:22:31.850,12.60,30005,96,5.1,0.00,-10,6,-1024,7,-280,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-10-23,20:22:31.950,12.60,30005,96,5.1,0.00,-221,6,-1024,7,-280,204,-13,-3,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.5
2018-10-23,20:22:32.050,12.60,10005,96,5.1,0.00,-187,6,-866,9,-281,204,-13,-3,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-10-23,20:22:32.150,12.60,30005,96,5.1,0.00,-72,41,-863,87,-280,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-10-23,20:22:32.250,12.60,10005,96,5.1,0.00,-16,132,-863,129,-280,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-10-23,20:22:32.350,12.60,10005,96,5.1,0.00,-13,8,-862,10,-281,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-10-23,20:22:32.450,12.60,30005,96,5.1,0.00,-10,6,-862,9,-280,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-10-23,20:22:32.550,12.60,20005,96,5.1,0.00,-10,6,-862,230,-281,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-10-23,20:22:32.650,12.60,30005,96,5.1,0.00,-10,6,-860,184,-281,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-10-23,20:22:32.750,12.60,20005,96,5.1,0.00,-10,6,-860,7,-280,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-10-23,20:22:32.850,12.60,10005,96,5.1,0.00,-12,43,-862,7,-280,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-10-23,20:22:32.950,12.60,30005,96,5.1,0.00,-12,111,-860,7,-281,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-10-23,20:22:33.050,12.60,20005,96,5.1,0.00,-13,19,-860,6,-281,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-10-23,20:22:33.150,12.60,30005,96,5.1,0.00,-33,14,-820,-9,-280,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-10-23,20:22:33.250,12.60,30005,96,5.1,0.00,-35,108,-819,6,-281,204,-13,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
2018-10-23,20:22:33.350,12.60,20005,96,5.1,0.00,-13,19,-820,7,-280,204,-14,-1,1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.5
