Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-12-12,08:22:03.670,-16,8,-1024,12,-6,204,-17,-3,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.7
2018-12-12,08:22:03.700,-16,8,-1024,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.7
2018-12-12,08:22:03.800,-15,6,-1024,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.7
2018-12-12,08:22:03.900,-16,8,-1024,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.7
2018-12-12,08:22:04.000,-15,8,-1024,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.7
2018-12-12,08:22:04.100,-15,8,-1024,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.7
2018-12-12,08:22:04.200,-15,8,-1024,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.7
2018-12-12,08:22:04.300,-15,8,-1024,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.7
2018-12-12,08:22:04.400,-15,8,-1024,12,-6,204,-18,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.7
2018-12-12,08:22:04.500,-16,8,-1024,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.7
2018-12-12,08:22:04.600,-15,6,-1024,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.7
2018-12-12,08:22:04.700,-15,6,-1024,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.7
2018-12-12,08:22:04.800,-16,8,-819,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:04.900,-16,6,-769,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:05.000,-16,6,-769,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:05.100,-15,6,-769,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:05.200,24,6,-769,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:05.300,359,6,-823,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:05.400,356,6,-822,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:05.500,246,8,-822,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:05.600,-15,8,-822,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:05.700,-15,8,-822,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:05.800,-15,8,-822,12,-6,204,-17,-3,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:05.900,-15,8,-822,12,-6,204,-17,-1,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:06.000,-15,6,-822,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:06.100,-15,6,-822,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:06.200,-15,6,-822,12,-6,204,-17,0,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:06.300,210,6,-822,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:06.400,227,6,-820,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
2018-12-12,08:22:06.500,168,6,-820,12,-6,204,-17,-1,-993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.7
