Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-01-06,10:02:02.670,-13,9,-1024,10,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.8
2019-01-06,10:02:02.690,-13,9,-1024,10,441,204,-4,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.8
2019-01-06,10:02:02.790,-13,9,-1024,10,442,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.8
2019-01-06,10:02:02.890,-13,9,-1024,10,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.8
2019-01-06,10:02:02.990,-13,9,-1024,10,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.8
2019-01-06,10:02:03.090,-13,9,-1024,10,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.8
2019-01-06,10:02:03.190,-13,9,-1024,10,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.8
2019-01-06,10:02:03.290,-13,9,-1024,10,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.8
2019-01-06,10:02:03.390,-13,11,-1024,-7,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.8
2019-01-06,10:02:03.490,-13,74,-1024,10,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.8
2019-01-06,10:02:03.590,-15,11,-1024,165,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.8
2019-01-06,10:02:03.690,-129,79,-1006,279,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:03.790,-13,12,-984,10,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:03.890,-13,12,-982,10,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:03.990,-13,11,-982,10,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:04.090,-15,11,-982,10,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:04.190,-15,9,-981,10,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:04.290,-75,9,-958,12,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:04.390,-160,11,-822,123,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:04.490,-26,11,-823,12,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:04.590,-20,11,-825,12,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:04.690,-16,11,-823,12,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:04.790,-16,56,-823,48,442,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:04.890,-16,141,-782,88,442,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:04.990,-15,83,-760,12,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:05.090,-16,40,-752,12,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:05.190,-15,33,-728,12,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:05.290,-15,53,-577,29,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:05.390,-15,75,-315,90,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:05.490,-15,112,-236,87,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:05.590,-15,219,-153,111,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:05.690,-15,143,-131,24,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:05.790,-13,-16,-131,4,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:05.890,-15,-320,-150,-264,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
2019-01-06,10:02:05.990,-36,-143,-355,-169,441,204,-3,-865,-1024,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.8
