Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-06-27,20:46:54.430,-6,14,-1024,4,80,-205,-4,-1020,548,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:54.520,-6,14,-1024,4,80,-205,-5,-1020,546,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:54.620,-6,14,-1024,4,80,-205,-4,-1020,548,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:54.720,-6,14,-1024,4,80,-205,-4,-1022,548,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:54.820,-6,14,-1024,4,80,-205,-4,-1022,548,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:54.920,-6,14,-1024,4,80,-205,-5,-1022,548,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:55.020,-6,14,-1024,4,80,-205,-4,-1022,546,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:55.120,-6,14,-1024,4,80,-205,-5,-1022,546,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:55.220,-7,14,-1024,4,80,-205,-4,-1022,546,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:55.320,-6,14,-1024,4,80,-205,-4,-1020,546,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:55.420,-6,14,-1024,4,81,-205,-5,-1020,546,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:55.520,-6,14,-1024,4,81,-205,-5,-1020,546,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:55.620,-6,14,-1024,4,81,-205,-5,-1020,546,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:55.720,-6,14,-1024,4,80,-205,-5,-1020,548,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:55.820,-6,14,-1024,4,81,-205,-5,-1020,548,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:55.920,-6,14,-1024,4,81,-205,-5,-1022,548,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:56.020,-6,14,-1024,4,81,-205,-5,-1022,548,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:56.120,-6,14,-1024,4,80,-205,-4,-1022,546,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:56.220,-7,14,-1024,4,81,-205,-4,-1022,546,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:56.320,-7,14,-1024,4,81,-205,-4,-1022,546,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:56.420,-6,14,-1024,4,81,-205,-5,-1020,546,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:56.520,-6,14,-1024,4,81,-205,-5,-1020,546,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:56.620,-6,14,-1024,4,81,-205,-5,-1020,546,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:56.720,-6,222,-1024,4,80,-205,-5,-1020,548,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-06-27,20:46:56.820,-6,367,-1024,4,80,-205,-4,-1020,548,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
