Date,Time,Hdg(@),AccX(g),AccY(g),AccZ(g),Tmp1(@C),A4(V),Curr(A),Fuel(%),RSSI(dB),RxBt(V),VFAS(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-06-17,09:57:48.010,0.00,0.00,0.00,0.00,20001,4.16,0.0,0,72,5.1,12.50,-6,16,-1024,6,-550,204,65,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-17,09:57:48.050,0.00,0.00,0.00,0.00,20001,4.16,0.0,0,72,5.1,12.50,-6,16,-1024,4,-550,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-17,09:57:48.150,0.00,0.00,0.00,0.00,20001,4.16,0.0,0,72,5.1,12.50,-6,14,-1024,6,-550,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-17,09:57:48.250,0.00,0.00,0.00,0.00,30001,4.16,0.0,0,69,5.1,12.50,-6,14,-1024,6,-550,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-17,09:57:48.350,0.00,0.00,0.00,0.00,10001,4.16,0.0,0,69,5.1,12.50,-6,16,-1024,6,-550,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-17,09:57:48.450,0.00,0.00,0.00,0.00,10001,4.16,0.0,0,69,5.1,12.50,-6,14,-1024,4,-550,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-17,09:57:48.550,0.00,0.00,0.00,0.00,20001,4.16,0.0,0,69,5.1,12.50,-7,14,-1024,6,-550,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-17,09:57:48.650,0.00,0.00,0.00,0.00,20001,4.16,0.0,0,66,5.1,12.50,-7,16,-1024,4,-550,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-17,09:57:48.750,0.00,0.00,0.00,0.00,30001,4.16,0.0,0,66,5.1,12.50,-7,14,-1024,6,-550,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-17,09:57:48.850,0.00,0.00,0.00,0.00,10001,4.16,0.0,0,66,5.1,12.50,-7,16,-1024,4,-550,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-17,09:57:48.950,0.00,0.00,0.00,0.00,10001,4.16,0.0,0,66,5.1,12.50,-7,16,-1024,6,-550,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-17,09:57:49.050,0.00,0.00,0.00,0.00,20001,4.16,0.0,0,66,5.1,12.50,-7,14,-1024,4,-550,204,66,12,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:49.150,0.00,0.00,0.00,0.00,30001,4.16,0.0,0,65,5.1,12.50,-6,14,-1024,6,-550,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:49.250,0.00,0.00,0.00,0.00,30001,4.16,0.0,0,65,5.1,12.50,-6,14,-1024,6,-550,204,66,12,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:49.350,0.00,0.00,0.00,0.00,10001,4.16,0.0,0,65,5.1,12.50,-6,14,-1024,6,-550,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:49.450,0.00,0.00,0.00,0.00,10001,4.16,0.0,0,65,5.1,12.50,-6,14,-1024,6,-550,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:49.550,0.00,0.00,0.00,0.00,20001,4.16,0.0,0,71,5.1,12.50,-6,14,-1024,6,-551,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:49.650,0.00,0.00,0.00,0.00,30001,4.16,0.0,0,71,5.1,12.50,-7,16,-1024,4,-472,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:49.750,0.00,0.00,0.00,0.00,30001,4.16,0.0,0,71,5.1,12.50,-7,16,-1024,4,277,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:49.850,0.00,0.00,0.00,0.00,10001,4.16,0.0,0,71,5.1,12.50,-7,16,-1024,4,900,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:49.950,0.00,0.00,0.00,0.00,20001,4.16,0.0,0,71,5.1,12.50,-7,16,-1024,4,896,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:50.050,0.00,0.00,0.00,0.00,20001,4.16,0.0,0,71,5.1,12.50,-7,16,-1024,4,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:50.150,0.00,0.00,0.00,0.00,30001,4.16,0.0,0,71,5.1,12.50,-6,16,-1024,4,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:50.250,0.00,0.00,0.00,0.00,30001,4.16,0.0,0,71,5.1,12.50,-7,14,-1024,4,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:50.350,0.00,0.00,0.00,0.00,10001,4.16,0.0,0,71,5.1,12.50,-6,14,-1024,4,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:50.450,0.00,0.00,0.00,0.00,10001,4.16,0.0,0,72,5.1,12.50,-6,16,-1024,6,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:50.550,0.00,0.00,0.00,0.00,20001,4.16,0.0,0,72,5.1,12.50,531,49,-1024,4,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:50.650,0.00,0.00,0.00,0.00,30001,4.16,0.0,0,72,5.1,12.50,1024,14,-1024,4,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:50.750,0.00,0.00,0.00,0.00,10001,4.16,0.0,0,72,5.1,12.50,1024,14,-1024,4,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:50.850,0.00,0.00,0.00,0.00,10001,4.16,0.0,0,73,5.1,12.50,1024,14,-1024,4,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:50.950,0.00,0.00,0.00,0.00,20001,4.16,0.0,0,73,5.1,12.50,1024,14,-1024,4,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:51.050,0.00,0.00,0.00,0.00,20001,4.16,0.0,0,73,5.1,12.50,1024,16,-1024,4,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:51.150,0.00,0.00,0.00,0.00,30001,4.16,0.0,0,73,5.1,12.50,1024,14,-1024,6,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:51.250,0.00,0.00,0.00,0.00,10001,4.16,0.0,0,73,5.1,12.50,1024,16,-1024,6,1024,204,66,12,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:51.350,0.00,0.00,0.00,0.00,10001,4.16,0.0,0,73,5.1,12.50,1024,14,-1024,6,1024,204,66,12,-3,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:51.450,0.00,0.00,0.00,0.00,20005,4.16,0.0,0,73,5.1,12.50,542,16,-1024,6,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:51.550,0.00,0.00,0.00,0.00,20005,4.16,0.0,0,73,5.1,12.50,-6,16,-1024,6,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:51.650,0.00,0.00,0.00,0.00,30005,4.16,0.0,0,73,5.1,12.50,-4,14,-1024,6,1024,204,66,14,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:51.750,0.00,0.00,0.00,0.00,30005,4.16,0.0,0,72,5.1,12.50,-4,14,-1024,6,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:51.850,0.00,0.00,0.00,0.00,10005,4.16,0.0,0,72,5.1,12.50,-4,14,-1024,6,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-06-17,09:57:51.950,0.00,0.00,0.00,0.00,20005,4.16,0.0,0,72,5.1,12.50,-4,-75,-1024,6,1024,204,66,12,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
