Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-07-13,11:05:55.000,0.00,0.00,0,76,4.9,0.0,0,-10,14,-1024,9,-1024,204,1024,70,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-07-13,11:05:55.020,0.00,0.00,0,76,4.9,0.0,0,-10,14,-1024,9,-1024,204,1024,70,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-07-13,11:05:55.120,0.00,0.00,0,76,4.9,0.0,0,-10,14,-1024,9,-1024,204,1024,70,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-07-13,11:05:55.220,0.00,0.00,0,76,4.9,0.0,0,-10,14,-1024,9,-1024,204,1024,70,-1008,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,8.1
2019-07-13,11:06:27.230,0.00,0.00,0,80,4.8,0.0,0,-9,14,-1024,9,-715,204,1024,-3,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000120,8.2
2019-07-13,11:06:27.300,0.00,0.00,0,80,4.8,0.0,0,-9,14,-1024,9,-715,204,1024,-3,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000120,8.2
2019-07-13,11:06:27.410,0.00,0.00,0,80,4.8,0.0,0,-10,12,-1024,9,-715,204,1024,-3,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000120,8.2
2019-07-13,11:06:27.510,0.00,0.00,0,80,4.8,0.0,0,-10,14,-1024,9,-715,204,1024,-4,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000120,8.2
2019-07-13,11:06:27.610,0.00,0.00,0,80,4.8,0.0,0,-10,14,-1024,9,-715,204,1024,-3,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000120,8.2
2019-07-13,11:06:27.710,0.00,0.00,0,80,4.8,0.0,0,-10,14,-1024,9,-715,204,1024,-3,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000120,8.2
2019-07-13,11:06:27.810,0.00,0.00,0,80,4.8,0.0,0,-10,14,-1024,9,-715,204,1024,-3,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000120,8.2
2019-07-13,11:06:27.910,0.00,0.00,0,81,4.8,0.0,0,-10,14,-1024,9,-715,204,1024,-3,-1008,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000120,8.2
2019-07-13,11:06:28.010,0.00,0.00,0,81,4.8,0.0,0,-10,14,-1024,9,-715,204,1024,-3,-1008,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000120,8.2
2019-07-13,11:06:35.260,0.00,0.00,0,83,4.8,0.0,0,-9,14,-1024,9,-715,204,1024,8,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-07-13,11:06:35.340,0.00,0.00,0,83,4.8,0.0,0,-9,12,-1024,9,-715,204,1024,7,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-07-13,11:06:35.440,0.00,0.00,0,83,4.8,0.0,0,-9,14,-1024,9,-715,204,1024,8,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-07-13,11:06:35.540,0.00,0.00,0,83,4.8,0.0,0,-9,14,-1024,9,-715,204,1024,7,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-07-13,11:11:32.470,25.11,4.18,10002,62,4.8,0.0,0,-9,14,-1024,9,207,204,1024,-1024,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2019-07-13,11:11:32.540,25.11,4.18,10002,62,4.8,0.0,0,-9,14,-1024,7,206,204,1024,-1024,-1007,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2019-07-13,11:11:32.640,25.11,4.18,20001,62,4.8,0.0,0,-9,14,-1024,7,206,204,1024,-1024,-1007,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2019-07-13,11:11:32.740,25.11,4.18,30001,62,4.8,0.0,0,-9,14,-1024,7,207,204,1024,-1024,-1007,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2019-07-13,11:11:32.840,25.11,4.18,30001,62,4.8,0.0,0,-9,14,-1024,7,206,204,1024,-1024,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2019-07-13,11:11:32.940,25.11,4.18,10001,62,4.8,0.0,0,-10,14,-1024,7,206,204,1024,-1024,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2019-07-13,11:11:33.040,25.11,4.18,20001,62,4.8,0.0,0,-9,14,-1024,7,207,204,1024,-1024,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2019-07-13,11:11:33.140,25.11,4.18,20001,62,4.8,0.0,0,-9,14,-1024,7,207,204,1024,-1024,-1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
