Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-04-19,16:45:58.340,-16,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-04-19,16:45:58.360,-16,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-04-19,16:45:58.460,-16,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-04-19,16:45:58.560,-16,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-04-19,16:45:58.660,-16,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-04-19,16:45:58.760,-16,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-04-19,16:45:58.860,-16,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-04-19,16:45:58.960,-16,12,-1024,10,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-04-19,16:45:59.060,-16,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-04-19,16:45:59.160,-16,-4,-1024,10,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-04-19,16:45:59.260,-15,11,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-04-19,16:45:59.360,-298,11,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-04-19,16:45:59.460,-24,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-04-19,16:45:59.560,328,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-04-19,16:45:59.660,426,12,-1024,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.5
2019-04-19,16:45:59.760,-118,12,-922,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:45:59.860,-349,12,-920,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:45:59.960,-545,12,-693,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:00.060,-70,12,-811,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:00.160,216,12,-916,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:00.260,241,12,-920,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:00.360,-10,12,-923,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:00.460,-13,12,-923,10,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:00.560,-16,12,-923,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:00.660,-16,12,-925,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:00.760,-16,12,-927,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:00.860,-16,12,-925,10,1024,204,1024,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:00.960,-16,12,-925,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:01.060,-16,12,-925,10,1024,204,1024,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:01.160,-15,12,-925,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:01.260,-16,17,-925,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:01.360,-16,53,-925,10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:01.460,-15,56,-923,9,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:01.560,-90,75,-654,-127,1024,204,1024,-3,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:01.660,-58,162,-446,-97,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:01.760,-38,185,-311,-76,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:01.860,-21,141,-277,-1,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:01.960,-20,137,-238,4,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:02.060,-18,69,-236,7,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:02.160,-15,22,-230,45,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:02.260,125,41,-228,131,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:02.360,275,87,-315,418,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:02.460,-18,25,-11,206,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:02.560,-16,1,77,22,1024,204,1024,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:02.660,-15,-38,95,-161,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:02.760,-12,-15,78,-132,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:02.860,30,9,-41,-110,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:02.960,32,11,-41,-10,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:03.060,91,-57,5,-87,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:03.160,328,-111,-114,76,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:03.260,500,-7,-214,458,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:03.360,607,-50,-214,499,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:03.460,625,-225,-101,476,1024,204,1024,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:03.560,587,-491,260,475,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:03.660,520,-564,360,421,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
2019-04-19,16:46:03.760,412,-404,360,195,1024,204,1024,-3,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.5
