Date,Time,Fuel(%),Hdg(@),A2(V),AccX(g),AccY(g),AccZ(g),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),VFAS(V),Curr(A),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-07-07,00:01:48.610,11,0.00,0.0,0.00,0.00,0.00,10002,92,5.1,3.82,15.30,0.5,-4,14,-1024,4,-565,-205,-3,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-07-07,00:01:48.640,12,0.00,0.0,0.00,0.00,0.00,20002,92,5.1,3.82,15.30,0.5,-4,14,-1024,4,-565,-205,-3,-1,-1,-1,-1,1,-1,-1,-1,-1,1,0x0000000000004260,8.2
2018-07-07,00:01:50.430,12,0.00,0.0,0.00,0.00,0.00,10002,92,5.1,3.82,15.30,0.5,-4,14,-1024,4,-565,-205,-3,-3,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-07-07,00:01:50.520,12,0.00,0.0,0.00,0.00,0.00,20002,92,5.1,3.82,15.30,0.5,-4,14,-1024,4,-565,-205,-3,-3,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-07-07,00:01:50.620,12,0.00,0.0,0.00,0.00,0.00,30002,92,5.1,3.82,15.30,0.5,-4,14,-1024,4,-565,-205,-3,-3,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-07-07,00:01:50.720,12,0.00,0.0,0.00,0.00,0.00,10002,92,5.1,3.82,15.30,0.5,-6,14,-1024,4,-565,-205,-3,-3,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-07-07,00:01:50.820,12,0.00,0.0,0.00,0.00,0.00,20002,92,5.1,3.82,15.30,0.5,-4,14,-1024,4,-565,-205,-3,-3,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-07-07,00:01:50.920,12,0.00,0.0,0.00,0.00,0.00,30002,92,5.1,3.82,15.30,0.5,-4,14,-1024,4,-565,-205,-3,-3,-1,-1,-1,1,-1,-1,-1,-1,1,0x0000000000004260,8.2
2018-07-07,00:01:54.180,12,0.00,0.0,0.00,0.00,0.00,20002,91,5.1,3.82,15.30,0.5,-4,14,-1024,4,-565,-205,-3,-3,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-07-07,00:01:54.270,12,0.00,0.0,0.00,0.00,0.00,30002,92,5.1,3.82,15.30,0.5,-4,14,-1024,4,-565,-205,-3,-3,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
