Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-12-20,21:08:24.640,-16,9,-1024,13,-4,204,-4,-3,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:24.660,-16,9,-1024,13,-4,204,-4,-3,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:24.760,-16,9,-1024,13,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:24.860,-15,8,-1024,13,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:24.960,-15,8,-1024,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:25.060,-15,9,-1024,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:25.160,-15,8,-1024,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:25.260,-15,8,-1024,12,-4,204,-4,-3,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:25.360,-16,8,-1024,12,-4,204,-4,-3,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:25.460,-16,6,-1024,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:25.560,-16,8,-1024,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:25.660,-16,8,-850,12,-4,204,-4,-3,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:25.760,-21,8,-711,12,-4,204,-4,-3,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:25.860,-26,8,-776,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:25.960,-20,4,-835,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:26.060,-18,6,-836,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:26.160,-16,8,-836,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:26.260,-20,8,-584,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:26.360,-40,8,-523,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:26.460,-16,11,-612,15,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:26.560,-15,53,-620,36,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:26.660,-15,74,-625,42,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:26.760,-15,67,-628,45,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:26.860,-15,25,-628,25,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:26.960,-15,19,-627,19,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:27.060,-15,16,-627,16,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:27.160,-15,12,-627,15,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:27.260,-15,11,-628,13,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:27.360,-15,9,-627,13,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:27.460,74,9,-628,13,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:27.560,105,9,-627,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:27.660,23,8,-627,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:27.760,-15,8,-627,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:27.860,-15,9,-628,12,-4,204,-4,-3,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:27.960,-15,130,-498,13,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:28.060,-15,135,-171,27,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:28.160,-15,133,-33,24,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:28.260,0,66,21,62,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:28.360,3,25,23,16,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:28.460,27,43,4,15,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:28.560,44,103,-96,32,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:28.660,63,62,-50,93,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:28.760,6,17,61,119,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:28.860,18,-43,84,100,-4,204,-4,-3,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:28.960,91,-44,85,41,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:29.060,164,-64,100,16,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:29.160,86,-44,193,15,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:29.260,65,-47,279,13,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:29.360,61,-69,315,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:29.460,63,-44,320,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:29.560,60,4,269,10,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:29.660,96,148,-215,9,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:29.760,-7,16,-1024,10,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:57.230,-15,8,-1024,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:57.310,-15,9,-1024,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:57.410,-16,9,-1024,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:57.510,-15,8,-1024,12,-4,204,-4,-3,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:57.610,-16,8,-1024,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:57.710,-15,9,-1024,12,-4,204,-4,-3,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:57.810,-15,8,-1024,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:57.910,-16,8,-1024,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:58.010,-16,8,-1024,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:58.110,-16,8,-1024,13,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:58.210,-16,8,-1024,13,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2018-12-20,21:08:58.310,-86,8,-904,13,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:58.410,-24,9,-758,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:58.510,18,11,-669,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:58.610,58,9,-669,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:58.710,127,11,-669,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:58.810,151,54,-404,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:58.910,167,77,-173,13,-4,204,-4,-3,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:59.010,148,56,-53,13,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:59.110,120,56,2,12,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:59.210,99,95,2,36,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:59.310,102,138,4,39,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:59.410,102,156,2,36,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:59.510,82,175,2,79,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:59.610,0,156,-107,61,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:59.710,-6,148,-136,44,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:59.810,-9,122,-217,84,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:08:59.910,-12,41,-238,77,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:09:00.010,-13,16,-90,59,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:09:00.110,-13,12,-50,59,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:09:00.210,-13,11,-357,65,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:09:00.310,-15,9,-533,21,-4,204,-4,-3,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:09:00.410,-15,-70,-76,16,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:09:00.510,-16,-140,-14,15,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:09:00.610,-21,-121,92,-59,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:09:00.710,-18,-84,95,-181,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2018-12-20,21:09:00.810,-18,27,-6,-27,-4,204,-4,-1,-977,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
