Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-12-20,22:26:32.160,-16,8,-1024,12,-335,204,-4,-3,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:32.230,-16,8,-1024,12,-335,204,-4,-1,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:32.330,-16,9,-1024,12,-335,204,-4,-1,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:32.430,-16,8,-1024,12,-335,204,-4,-1,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:32.530,-16,8,-1024,12,-335,204,-4,-1,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:32.630,-16,9,-1024,12,-335,204,-4,-3,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:32.730,-16,8,-1024,12,-335,204,-4,-1,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:32.830,-16,8,-1024,12,-335,204,-5,-3,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:32.930,-15,8,-1024,12,-335,204,-4,-1,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:33.030,-15,8,-1024,12,-335,204,-4,-1,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:33.130,-15,8,-1024,12,-335,204,-4,-3,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:33.230,-15,9,-1024,12,-335,204,-4,-3,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:33.330,-16,8,-1024,12,-335,204,-4,-3,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:33.430,3,9,-1024,12,-335,204,-4,-3,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:33.530,182,9,-1024,12,-335,204,-4,-1,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:33.630,142,8,-1024,12,-335,204,-4,-1,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:33.730,-15,9,-1024,12,-335,204,-4,-1,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.8
2018-12-20,22:26:33.830,-9,9,-750,12,-335,204,-4,-1,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.8
2018-12-20,22:26:33.930,-24,8,-293,12,-335,204,-4,-1,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.8
2018-12-20,22:26:34.030,29,8,-785,12,-335,204,-4,-1,-975,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.8
