Date,Time,VFAS(V),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-11-03,12:08:10.290,12.60,30002,84,5.1,4.20,-12,6,-1024,9,18,204,-644,3,992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-03,12:08:10.320,12.60,30002,84,5.1,4.20,-12,6,-1024,9,18,204,-645,3,993,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-03,12:08:10.420,12.60,20002,82,5.1,4.20,-12,6,-1024,9,18,204,-645,3,994,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-03,12:08:10.520,12.60,10001,82,5.1,4.20,-12,6,-1024,9,18,204,-645,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-03,12:08:10.620,12.60,20001,82,5.1,4.20,-12,6,-1024,9,18,204,-645,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-03,12:08:10.720,12.60,20005,82,5.1,4.20,-12,6,-1024,9,18,204,-644,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-03,12:08:10.820,12.60,10005,85,5.1,4.20,-12,-9,-1024,7,18,204,-645,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-03,12:08:10.920,12.60,30005,85,5.1,4.20,-12,4,-1024,7,18,204,-644,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-03,12:08:11.020,12.60,20005,85,5.1,4.20,-30,6,-1024,9,18,204,-645,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.7
2018-11-03,12:08:11.120,12.60,10005,85,5.1,4.20,-175,6,-914,9,18,204,-645,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.7
2018-11-03,12:08:11.230,12.60,20005,85,5.1,4.20,-20,66,-914,7,18,204,-645,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.7
2018-11-03,12:08:11.330,12.60,10005,88,5.1,4.20,-15,196,-914,7,18,204,-645,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.7
2018-11-03,12:08:11.470,12.60,10005,88,5.1,4.20,-13,8,-916,9,18,204,-645,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.7
2018-11-03,12:08:11.580,12.60,30005,88,5.1,4.20,170,8,-914,9,18,204,-645,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.7
2018-11-03,12:08:11.680,12.60,20005,88,5.1,4.20,325,8,-912,9,18,204,-645,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.7
2018-11-03,12:08:11.780,12.60,30005,85,5.1,4.20,175,8,-914,9,18,204,-645,3,997,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.7
2018-11-03,12:08:11.920,12.60,30005,85,5.1,4.20,0,154,-914,9,18,204,-645,3,997,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.7
2018-11-03,12:08:12.020,12.60,20005,85,5.1,4.20,-4,106,-916,9,18,204,-644,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.7
2018-11-03,12:08:12.130,12.60,30005,85,5.1,4.20,-9,12,-916,9,18,204,-644,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.7
2018-11-03,12:08:12.230,12.60,30005,84,5.1,4.20,-10,9,-916,9,18,204,-644,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.7
2018-11-03,12:08:12.330,12.60,20005,84,5.1,4.20,-10,8,-916,9,18,204,-645,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.7
2018-11-03,12:08:12.430,12.60,10005,84,5.1,4.20,-10,8,-916,10,18,204,-645,3,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.7
