Date,Time,VFAS(V),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-11-04,12:16:26.670,12.60,30002,88,5.1,4.20,-12,4,-1024,10,1024,204,-421,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-04,12:16:26.720,12.60,10002,88,5.1,4.20,-12,4,-1024,10,1024,204,-421,0,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-04,12:16:26.820,12.60,30001,88,5.1,4.20,-12,4,-1024,10,1024,204,-421,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-04,12:16:26.920,12.60,20001,88,5.1,4.20,-12,4,-1024,10,1024,204,-421,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-04,12:16:27.020,12.60,10005,88,5.1,4.20,-12,4,-1024,10,1024,204,-421,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-04,12:16:27.120,12.60,30005,89,5.1,4.20,-12,4,-1024,10,1024,204,-421,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-04,12:16:27.220,12.60,20005,89,5.1,4.20,-12,4,-1024,9,1024,204,-421,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-04,12:16:27.320,12.60,10005,89,5.1,4.20,-12,4,-1024,9,1024,204,-421,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-04,12:16:27.420,12.60,20005,89,5.1,4.20,-13,4,-1024,-83,1024,204,-421,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-04,12:16:27.530,12.60,10005,90,5.1,4.20,-12,4,-1024,-316,1024,204,-421,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-04,12:16:27.670,12.60,10005,90,5.1,4.20,-12,4,-1024,-191,1024,204,-421,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-04,12:16:27.770,12.60,30005,90,5.1,4.20,-12,4,-1024,-51,1024,204,-421,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-04,12:16:27.880,12.60,20005,90,5.1,4.20,-12,4,-1024,1,1024,204,-421,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2018-11-04,12:16:27.980,12.60,30005,89,5.1,4.20,-12,4,-1024,6,1024,204,-421,-1,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
