Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-11-13,00:00:37.750,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:37.820,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:37.920,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:38.020,-10,6,-1022,10,-994,204,-421,-1024,1,-1,-1,1,-1,1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:38.120,-10,6,-1020,10,-993,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:40.100,-9,6,-1024,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.6
2018-11-13,00:00:40.170,-9,6,-1024,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.6
2018-11-13,00:00:40.270,-9,6,-1024,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.6
2018-11-13,00:00:40.380,-9,6,-1024,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.6
2018-11-13,00:00:40.480,-10,6,-1024,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.6
2018-11-13,00:00:40.580,-10,6,-1024,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.6
2018-11-13,00:00:40.680,-10,6,-1024,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.6
2018-11-13,00:00:40.780,-9,6,-1024,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.6
2018-11-13,00:00:40.880,-9,6,-1024,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.6
2018-11-13,00:00:40.980,-10,6,-1024,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.6
2018-11-13,00:00:41.080,-9,3,-1024,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.6
2018-11-13,00:00:41.180,-9,4,-1024,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.6
2018-11-13,00:00:41.280,-9,4,-1024,12,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.6
2018-11-13,00:00:41.380,-9,6,-1024,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.6
2018-11-13,00:00:41.480,-9,6,-1024,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.6
2018-11-13,00:00:41.580,-10,6,-1022,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:41.680,-10,6,-1022,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:41.780,-10,6,-1022,10,-993,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:41.880,-10,6,-1022,10,-993,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:41.980,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:42.080,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:42.180,-10,6,-1022,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:42.280,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:42.380,-10,6,-1020,10,-993,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:42.480,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:42.580,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:42.680,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:42.780,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:42.880,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:42.980,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:43.080,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:43.180,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:43.280,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:43.380,-10,6,-1020,10,-993,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:43.480,-10,6,-1020,10,-993,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:43.580,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:43.680,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:43.780,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:43.880,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:43.980,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:44.080,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:44.180,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:44.280,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:44.380,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:44.480,-12,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:44.580,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:44.680,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:44.780,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:44.880,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:44.980,-12,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:45.080,-10,6,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:45.180,-10,33,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:45.280,-10,362,-1020,10,-993,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:45.380,-10,446,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:45.480,-10,403,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:45.580,-10,357,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:45.680,-10,119,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:45.780,-10,14,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:45.880,-12,11,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:45.980,-12,9,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
2018-11-13,00:00:46.080,-10,8,-1020,10,-994,204,-421,-1024,1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.6
