Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-04-28,12:46:21.670,-15,14,-1024,12,-62,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2019-04-28,12:46:21.700,-15,12,-1024,12,-62,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2019-04-28,12:46:21.800,-15,12,-1024,12,-62,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2019-04-28,12:46:21.900,-15,12,-1024,10,-62,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2019-04-28,12:46:22.000,-16,12,-1024,10,-62,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2019-04-28,12:46:22.100,-16,12,-1024,10,-62,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2019-04-28,12:46:22.200,-15,12,-1024,10,-62,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2019-04-28,12:46:22.300,-15,12,-1024,10,-62,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2019-04-28,12:46:22.400,-15,14,-1024,10,-62,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.9
2019-04-28,12:46:22.500,-181,14,-920,10,-62,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2019-04-28,12:46:22.600,-15,12,-817,10,-62,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2019-04-28,12:46:22.700,181,12,-820,9,-61,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2019-04-28,12:46:22.800,188,12,-822,9,-61,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2019-04-28,12:46:22.900,-90,12,-798,10,-62,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2019-04-28,12:46:23.000,-263,12,-793,10,-62,204,1024,-4,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2019-04-28,12:46:23.100,-89,12,-809,10,-62,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
2019-04-28,12:46:23.200,26,12,-839,10,-62,204,1024,-4,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000030,7.9
