Date,Time,Hdg(@),AccX(g),AccY(g),AccZ(g),Tmp1(@C),A4(V),Curr(A),Fuel(%),RSSI(dB),RxBt(V),VFAS(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-06-04,19:35:11.550,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,94,5.1,12.60,-9,16,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:11.590,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,94,5.1,12.60,-9,16,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:11.690,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,97,5.1,12.60,-9,14,-1024,7,-40,204,62,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:11.810,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,97,5.1,12.60,-7,16,-1024,7,-40,204,61,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:11.910,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,97,5.1,12.60,-7,14,-1024,7,-40,204,61,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:12.010,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,97,5.1,12.60,-7,14,-1024,7,-40,204,62,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:12.110,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,97,5.1,12.60,-9,16,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:12.210,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,97,5.1,12.60,-9,14,-1024,7,-40,204,62,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:12.310,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,97,5.1,12.60,-9,16,-1024,7,-40,204,61,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:12.410,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,97,5.1,12.60,-9,14,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:12.510,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,97,5.1,12.60,-9,16,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:12.610,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,96,5.1,12.60,-9,14,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:12.710,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,96,5.1,12.60,-9,14,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:12.810,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,96,5.1,12.60,590,14,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:12.910,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,96,5.1,12.60,1024,14,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:13.010,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,96,5.1,12.60,1024,16,-1024,7,-40,204,61,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:13.110,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,95,5.1,12.60,1024,14,-1024,7,-40,204,61,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:13.210,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,95,5.1,12.60,1024,14,-1024,7,-40,204,61,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:13.310,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,95,5.1,12.60,1024,14,-1024,7,-40,204,61,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:13.410,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,95,5.1,12.60,1024,14,-1024,7,-40,204,61,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:13.510,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,94,5.1,12.60,1024,14,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:13.610,0.00,0.00,0.00,0.00,20005,4.20,0.0,0,94,5.1,12.60,1024,14,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:13.710,0.00,0.00,0.00,0.00,20005,4.20,0.0,0,94,5.1,12.60,539,16,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:13.810,0.00,0.00,0.00,0.00,30005,4.20,0.0,0,94,5.1,12.60,-4,14,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:13.910,0.00,0.00,0.00,0.00,10005,4.20,0.0,0,94,5.1,12.60,-4,14,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:14.010,0.00,0.00,0.00,0.00,10005,4.20,0.0,0,94,5.1,12.60,-4,14,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:14.110,0.00,0.00,0.00,0.00,20005,4.20,0.0,0,94,5.1,12.60,-6,14,-1024,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:14.210,0.00,0.00,0.00,0.00,30005,4.20,0.0,0,94,5.1,12.60,-6,14,-1024,7,-40,204,62,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.2
2018-06-04,19:35:14.310,0.00,0.00,0.00,0.00,30005,4.20,0.0,0,94,5.1,12.60,-27,14,-927,7,-40,204,62,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:14.410,0.00,0.00,0.00,0.00,10005,4.20,0.0,0,92,5.1,12.60,-12,14,-747,9,-40,204,61,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:14.510,0.00,0.00,0.00,0.00,10005,4.20,0.0,0,92,5.1,12.60,-10,14,-728,7,-40,204,61,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:14.610,0.00,0.00,0.00,0.00,20005,4.20,0.0,0,92,5.1,12.60,-7,14,-730,7,-40,204,62,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:14.710,0.00,0.00,0.00,0.00,30005,4.20,0.0,0,92,5.1,12.60,-7,14,-731,9,-40,204,62,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:14.810,0.00,0.00,0.00,0.00,30005,4.20,0.0,0,92,5.1,12.60,-7,14,-730,7,-40,204,61,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:14.910,0.00,0.00,0.00,0.00,10005,4.20,0.0,0,92,5.1,12.50,-6,14,-595,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:15.010,0.00,0.00,0.00,0.00,10005,4.20,0.0,0,92,5.1,12.50,-6,14,-539,9,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:15.110,0.00,0.00,0.00,0.00,20005,4.16,0.0,0,92,5.1,12.50,-6,11,-539,9,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:15.210,0.00,0.00,0.00,0.00,30005,4.16,0.0,0,92,5.1,12.50,-6,12,-541,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:15.310,0.00,0.00,0.00,0.00,30005,4.16,0.0,0,93,5.1,12.50,-6,14,-541,7,-40,204,61,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:15.410,0.00,0.00,0.00,0.00,10005,4.16,0.0,0,93,5.1,12.50,-6,12,-541,7,-40,204,62,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:15.510,0.00,0.00,0.00,0.00,20005,4.16,0.0,0,93,5.1,12.50,-6,-30,-539,7,-40,204,61,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:15.610,0.00,0.00,0.00,0.00,20005,4.16,0.0,0,93,5.1,12.50,-6,-49,-455,7,-40,204,61,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:15.710,0.00,0.00,0.00,0.00,30005,4.16,0.0,0,96,5.1,12.50,-4,-29,-328,7,-40,204,61,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:15.810,0.00,0.00,0.00,0.00,30005,4.16,0.0,0,96,5.1,12.50,-6,-6,-273,7,-40,204,61,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:15.910,0.00,0.00,0.00,0.00,10005,4.13,0.0,0,96,5.1,12.40,-4,11,-273,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:16.010,0.00,0.00,0.00,0.00,20005,4.13,0.0,0,96,5.1,12.40,-4,32,-431,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:16.110,0.00,0.00,0.00,0.00,20005,4.13,0.0,0,93,5.1,12.40,-4,49,-433,7,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:16.210,0.00,0.00,0.00,0.00,30005,4.13,0.0,0,93,5.1,12.40,-4,49,-457,27,-40,204,62,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:16.310,0.00,0.00,0.00,0.00,30005,4.13,0.0,0,93,5.1,12.40,-4,49,-455,25,-40,204,62,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
2018-06-04,19:35:16.410,0.00,0.00,0.00,0.00,10005,4.13,0.0,0,93,5.1,12.40,-3,190,-481,65,-40,204,62,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.2
