Date,Time,Hdg(@),AccX(g),AccY(g),AccZ(g),Tmp1(@C),A4(V),Curr(A),Fuel(%),RSSI(dB),RxBt(V),VFAS(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-06-02,10:22:30.140,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,87,5.1,12.60,-6,14,-1024,7,720,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:30.180,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,87,5.1,12.60,-6,14,-1024,7,721,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:30.280,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,87,5.1,12.60,-7,14,-1024,7,720,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:30.390,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,85,5.1,12.60,-6,14,-1024,7,720,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:30.490,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,85,5.1,12.60,-7,16,-1024,7,721,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:30.590,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,85,5.1,12.60,-6,16,-1024,7,720,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:30.690,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,85,5.1,12.60,-6,14,-1024,7,721,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:30.790,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,83,5.1,12.60,-6,14,-1024,7,720,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:30.890,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,83,5.1,12.60,-6,14,-1024,7,720,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:30.990,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,83,5.1,12.60,-6,14,-1024,7,721,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:31.090,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,83,5.1,12.60,61,14,-1024,7,720,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:31.190,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,83,5.1,12.60,715,16,-1024,7,720,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:31.290,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,83,5.1,12.60,1024,16,-1024,7,720,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:31.390,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,83,5.1,12.60,1024,14,-1024,7,721,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:31.490,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,83,5.1,12.60,1024,14,-1024,7,720,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:31.590,0.00,0.00,0.00,0.00,20001,4.20,0.0,0,83,5.1,12.60,1024,14,-1024,7,721,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:31.690,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,81,5.1,12.60,1024,14,-1024,7,721,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:31.790,0.00,0.00,0.00,0.00,30001,4.20,0.0,0,81,5.1,12.60,1024,14,-1024,7,721,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:31.890,0.00,0.00,0.00,0.00,10001,4.20,0.0,0,81,5.1,12.60,1024,14,-1024,7,721,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:31.990,0.00,0.00,0.00,0.00,20005,4.20,0.0,0,81,5.1,12.60,1024,14,-1024,7,721,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:32.090,0.00,0.00,0.00,0.00,20005,4.20,0.0,0,81,5.1,12.60,412,14,-1024,7,720,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:22:32.190,0.00,0.00,0.00,0.00,30005,4.20,0.0,0,84,5.1,12.60,-3,14,-1024,7,721,204,61,-1024,-1016,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
