Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-02-20,08:30:55.180,-12,12,-1024,10,-410,204,754,985,-990,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.2
2019-02-20,08:30:55.200,-12,12,-1024,10,-410,204,754,985,-990,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.2
2019-02-20,08:30:55.300,-13,12,-1024,12,-410,204,754,985,-990,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.2
2019-02-20,08:30:55.400,-13,12,-1024,12,-410,204,754,985,-990,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.2
2019-02-20,08:30:55.500,-13,12,-1024,12,-410,204,754,985,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.2
2019-02-20,08:30:55.600,-13,12,-1024,10,-410,204,754,985,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.2
2019-02-20,08:30:55.700,-15,12,-1024,10,-410,204,756,985,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.2
2019-02-20,08:30:55.800,-15,12,-1024,10,-410,204,754,985,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.2
2019-02-20,08:30:55.900,-15,12,-1024,10,-410,204,756,985,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.2
2019-02-20,08:30:56.000,-15,12,-1024,10,-410,204,756,985,-992,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.2
2019-02-20,08:30:56.100,7,14,-1024,10,-410,204,756,985,-990,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.2
2019-02-20,08:30:56.200,260,14,-1024,10,-410,204,754,985,-990,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.2
2019-02-20,08:30:56.300,250,14,-1024,10,-410,204,756,985,-990,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.2
