Date,Time,VFAS(V),Tmp1(@C),RSSI(dB),RxBt(V),A4(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-11-01,08:19:37.600,11.80,10002,96,5.1,3.93,-9,8,-1024,7,418,204,-13,-1,751,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2018-11-01,08:19:37.630,11.80,10002,96,5.1,3.93,-9,8,-1024,7,418,204,-13,-1,751,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2018-11-01,08:19:37.730,11.80,30001,94,5.1,3.93,-9,8,-1024,7,418,204,-13,-1,753,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2018-11-01,08:19:37.830,11.80,20001,94,5.1,3.93,-9,8,-1024,7,418,204,-14,-1,754,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2018-11-01,08:19:37.930,11.80,10005,94,5.1,3.93,-9,8,-1024,7,418,204,-14,-3,754,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2018-11-01,08:19:38.030,11.80,30005,94,5.1,3.93,-9,8,-1024,7,418,204,-13,-1,754,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2018-11-01,08:19:38.130,11.80,20005,94,5.1,3.93,-9,8,-1024,7,418,204,-14,-1,754,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2018-11-01,08:19:38.250,11.80,30005,96,5.1,3.93,-9,8,-1024,7,418,204,-14,-1,754,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2018-11-01,08:19:38.350,11.80,20005,96,5.1,3.93,-9,6,-1001,7,418,204,-14,-1,754,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2018-11-01,08:19:38.450,11.80,10005,96,5.1,3.93,-9,6,-952,7,418,204,-14,-1,755,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2018-11-01,08:19:38.550,11.80,30005,96,5.1,3.93,-10,6,-950,7,418,204,-14,-1,755,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2018-11-01,08:19:38.650,11.80,20005,96,5.1,3.93,-127,8,-900,7,418,204,-14,-1,755,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2018-11-01,08:19:38.750,11.80,10005,96,5.1,3.93,-192,8,-774,50,418,204,-14,-1,755,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2018-11-01,08:19:38.850,11.80,30005,96,5.1,3.93,-20,51,-825,122,418,204,-14,-1,755,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2018-11-01,08:19:38.950,11.80,20005,96,5.1,3.93,-15,17,-830,7,418,204,-13,-1,754,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2018-11-01,08:19:39.050,11.80,30005,95,5.1,3.93,-12,12,-833,7,418,204,-13,-1,754,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2018-11-01,08:19:39.150,11.80,20005,95,5.1,3.93,-12,129,-833,9,418,204,-14,-1,754,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2018-11-01,08:19:39.250,11.80,10005,95,5.1,3.93,-10,277,-833,9,418,204,-13,-1,754,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2018-11-01,08:19:39.350,11.80,30005,95,5.1,3.93,-10,324,-833,9,418,204,-14,-1,755,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
