Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-08-24,07:17:59.380,25.06,4.17,10002,76,4.8,0.0,0,-10,11,-1024,9,-385,204,1024,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:17:59.410,25.06,4.17,10002,76,4.8,0.0,0,-10,11,-1024,9,-385,204,1024,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:17:59.510,25.06,4.17,20002,76,4.8,0.0,0,-10,11,-1024,9,-385,204,1024,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:17:59.610,25.06,4.17,20002,76,4.8,0.0,0,-10,11,-1024,9,-385,204,1024,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:17:59.710,25.06,4.17,30001,75,4.8,0.0,0,-10,11,-1024,9,-386,204,1024,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:17:59.810,25.06,4.17,10005,75,4.8,0.0,0,-10,11,-1024,9,-385,204,1024,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:17:59.910,25.06,4.17,10005,75,4.8,0.0,0,-10,11,-1024,9,-386,204,1024,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:00.010,25.06,4.17,20005,75,4.8,0.0,0,-10,11,-1024,9,-386,204,1024,55,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:00.110,25.06,4.17,20005,75,4.8,0.0,0,-10,11,-1024,9,-385,204,1024,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:00.210,25.05,4.17,30005,75,4.8,0.0,0,-10,11,-1024,9,-385,204,1024,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:00.310,25.05,4.17,10005,75,4.8,0.0,0,-10,11,-1024,594,-385,204,1024,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:00.410,25.06,4.17,10005,75,4.8,0.0,0,-10,11,-1024,994,-385,204,1024,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:00.510,25.05,4.17,20005,75,4.8,0.0,0,-10,11,-1024,9,-385,204,1024,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:00.610,25.05,4.17,30005,75,4.8,0.0,0,-10,11,-1024,9,-385,204,1024,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:00.710,25.05,4.17,30005,75,4.8,0.0,0,-10,11,-1024,10,-385,204,1024,56,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:00.810,25.05,4.17,10005,75,4.8,0.0,0,-10,11,-1024,9,-385,204,1024,56,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:00.910,24.91,4.14,10005,75,4.8,14.0,0,-10,11,-1024,-710,-386,204,1024,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:01.010,24.98,4.14,20005,76,4.8,14.0,0,-10,0,-1024,-881,-386,204,1024,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:01.110,24.98,4.16,30005,76,4.8,1.2,0,-10,6,-1024,-211,-386,204,1024,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:01.210,25.01,4.16,30005,76,4.8,0.0,0,-10,9,-1024,6,-386,204,1024,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:01.310,25.01,4.16,10005,76,4.8,0.0,0,-10,9,-1024,6,-386,204,1024,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:01.410,25.01,4.16,10005,76,4.8,0.0,0,-10,12,-1024,7,-386,204,1024,55,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:01.510,24.89,4.14,20005,76,4.8,13.6,0,-10,927,-1024,6,-385,204,1024,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:01.620,24.89,4.14,30005,76,4.8,13.6,0,-10,648,-1024,7,-385,204,1024,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:01.720,24.93,4.15,30005,76,4.8,0.7,0,-10,14,-1024,7,-385,204,1024,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:01.820,24.93,4.15,10005,76,4.8,0.7,0,-10,12,-1024,7,-385,204,1024,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:01.920,24.95,4.16,10005,76,4.8,0.0,0,-10,12,-1024,7,-385,204,1024,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:02.020,24.95,4.16,20005,76,4.8,0.0,0,-9,12,-1024,7,-386,204,1024,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,07:18:02.120,24.95,4.14,20005,76,4.8,2.1,0,-9,12,-1024,7,-385,204,1024,56,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.8
2019-08-24,12:06:09.470,24.37,4.06,10002,72,5.1,0.0,0,-12,12,-1017,9,-393,204,1024,73,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-08-24,12:06:09.550,24.37,4.06,20002,72,5.1,0.0,0,-10,12,-1017,9,-393,204,1024,73,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-08-24,12:06:09.650,24.37,4.06,20002,72,5.1,0.0,0,-12,12,-1017,7,-393,204,1024,73,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-08-24,12:06:09.750,24.37,4.06,30001,72,5.1,0.0,0,-12,12,-1017,9,-393,204,1024,73,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-08-24,12:06:09.850,24.37,4.06,30001,71,5.1,0.0,0,-12,12,-1017,9,-393,204,1024,73,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-08-24,12:06:09.950,24.37,4.06,20001,71,5.1,0.0,0,-10,12,-1017,9,-393,204,1024,73,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-08-24,12:06:10.050,24.37,4.06,20001,71,5.1,0.0,0,-10,12,-1017,7,-393,204,1024,73,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-08-24,12:06:10.150,24.37,4.06,30001,71,5.1,0.0,0,-10,12,-1017,7,-393,204,1024,73,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-08-24,12:06:10.250,24.37,4.06,10005,71,5.1,0.0,0,-10,12,-1017,9,-393,204,1024,73,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-08-24,12:06:10.350,24.37,4.06,20005,71,5.1,0.0,0,-10,12,-1017,7,-393,204,1024,73,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-08-24,12:06:10.450,24.37,4.06,20005,71,5.1,0.0,0,-10,12,-1017,7,-393,204,1024,73,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
2019-08-24,12:06:10.550,24.37,4.06,30005,71,5.1,0.0,0,-10,12,-1017,9,-393,204,1024,73,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.8
