Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-11-08,23:51:40.510,-9,8,-1024,9,-561,204,-421,-1,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2018-11-08,23:51:40.580,-9,6,-1024,9,-561,204,-421,-1,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2018-11-08,23:51:40.680,-9,8,-1024,7,-561,204,-421,-1,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2018-11-08,23:51:40.780,-9,6,-1024,7,-561,204,-421,-1,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2018-11-08,23:51:45.310,-7,8,-1024,7,-1024,204,-421,-1,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2018-11-08,23:51:45.450,-7,6,-1024,7,-1024,204,-421,0,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2018-11-08,23:51:45.550,-9,6,-1024,7,-1024,204,-421,0,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2018-11-08,23:51:45.650,-7,8,-1024,7,-1024,204,-421,0,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2018-11-08,23:51:48.060,-7,8,-1024,9,-993,204,-421,0,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2018-11-08,23:51:48.200,-9,8,-1024,7,-993,204,-421,-1,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2018-11-08,23:51:48.300,-7,8,-1024,7,-993,204,-421,-1,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2018-11-08,23:51:48.400,-7,8,-1024,9,-993,204,-421,-1,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2018-11-08,23:51:50.610,-7,6,-1024,7,-878,204,-421,0,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2018-11-08,23:51:50.690,-7,8,-1024,7,-877,204,-421,-1,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2018-11-08,23:51:50.790,-7,8,-1024,7,-878,204,-422,-1,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
2018-11-08,23:51:50.890,-9,8,-1024,9,-877,204,-421,-1,-987,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.7
